Year,Month,Day,APCode,Snow,Prcp
2008,1,12,GEG,3.0,15.0
2008,1,12,RNO,0.0,5.0
2008,1,12,BUF,0.0,0.0
2008,1,12,BUR,0.0,0.0
2008,1,12,SJC,0.0,0.0
2008,1,12,SMF,0.0,3.0
2008,1,12,IND,0.0,0.0
2008,1,12,ISP,0.0,0.0
2008,1,12,JAN,0.0,0.0
2008,1,12,LIT,0.0,5.0
2008,1,12,MHT,0.0,0.0
2008,1,12,OKC,0.0,0.0
2008,1,12,ORF,0.0,0.0
2008,1,12,PBI,0.0,0.0
2008,1,12,PIT,0.0,0.0
2008,1,12,RSW,0.0,0.0
2008,1,12,CRP,0.0,0.0
2008,1,12,TUL,0.0,0.0
2008,1,12,IAD,0.0,0.0
2008,1,12,OMA,0.0,0.0
2008,1,12,SFO,0.0,0.0
2008,1,12,SNA,0.0,3.0
2008,1,13,ABQ,0.0,0.0
2008,1,13,AMA,0.0,0.0
2008,1,13,BWI,0.0,15.0
2008,1,13,DAL,0.0,0.0
2008,1,13,DEN,0.0,0.0
2008,1,13,ELP,0.0,0.0
2008,1,13,HOU,0.0,0.0
2008,1,13,LAS,0.0,0.0
2008,1,13,LAX,0.0,0.0
2008,1,13,LBB,0.0,0.0
2008,1,13,MAF,0.0,0.0
2008,1,13,MCI,0.0,0.0
2008,1,13,MCO,0.0,56.0
2008,1,13,MDW,0.0,0.0
2008,1,13,OAK,0.0,0.0
2008,1,13,PDX,0.0,0.0
2008,1,13,PHX,0.0,0.0
2008,1,13,SAN,0.0,0.0
2008,1,13,SEA,0.0,0.0
2008,1,13,SLC,23.0,13.0
2008,1,13,STL,0.0,0.0
2008,1,13,TPA,0.0,0.0
2008,1,13,TUS,0.0,0.0
2008,1,13,ALB,0.0,0.0
2008,1,13,AUS,0.0,0.0
2008,1,13,BNA,0.0,3.0
2008,1,13,HRL,0.0,0.0
2008,1,13,BDL,0.0,0.0
2008,1,13,BHM,0.0,0.0
2008,1,13,JAX,0.0,0.0
2008,1,13,MSY,0.0,0.0
2008,1,13,SDF,0.0,33.0
2008,1,13,CLE,10.0,51.0
2008,1,13,CMH,3.0,10.0
2008,1,13,DTW,0.0,8.0
2008,1,13,FLL,0.0,269.0
2008,1,13,ONT,0.0,0.0
2008,1,13,PHL,0.0,53.0
2008,1,13,PVD,0.0,0.0
2008,1,13,RDU,0.0,0.0
2008,1,13,SAT,0.0,0.0
2008,1,13,BOI,0.0,0.0
2008,1,13,GEG,0.0,0.0
2008,1,13,RNO,0.0,0.0
2008,1,13,BUF,0.0,8.0
2008,1,13,BUR,0.0,0.0
2008,1,13,SJC,0.0,0.0
2008,1,13,SMF,0.0,3.0
2008,1,13,IND,10.0,28.0
2008,1,13,ISP,0.0,18.0
2008,1,13,JAN,0.0,0.0
2008,1,13,LIT,0.0,0.0
2008,1,13,MHT,0.0,0.0
2008,1,13,OKC,0.0,0.0
2008,1,13,ORF,0.0,3.0
2008,1,13,PBI,0.0,46.0
2008,1,13,PIT,0.0,41.0
2008,1,13,RSW,0.0,0.0
2008,1,13,CRP,0.0,0.0
2008,1,13,TUL,0.0,0.0
2008,1,13,IAD,0.0,3.0
2008,1,13,OMA,0.0,0.0
2008,1,13,SFO,0.0,0.0
2008,1,13,SNA,0.0,3.0
2008,1,14,ABQ,0.0,0.0
2008,1,14,AMA,0.0,0.0
2008,1,14,BWI,0.0,5.0
2008,1,14,DAL,0.0,0.0
2008,1,14,DEN,0.0,0.0
2008,1,14,ELP,0.0,0.0
2008,1,14,HOU,0.0,0.0
2008,1,14,LAS,0.0,0.0
2008,1,14,LAX,0.0,0.0
2008,1,14,LBB,0.0,0.0
2008,1,14,MAF,0.0,0.0
2008,1,14,MCI,0.0,0.0
2008,1,14,MCO,0.0,0.0
2008,1,14,MDW,3.0,0.0
2008,1,14,OAK,0.0,0.0
2008,1,14,PDX,0.0,84.0
2008,1,14,PHX,0.0,0.0
2008,1,14,SAN,0.0,0.0
2008,1,14,SEA,0.0,38.0
2008,1,14,SLC,0.0,0.0
2008,1,14,STL,0.0,0.0
2008,1,14,TPA,0.0,0.0
2008,1,14,TUS,0.0,0.0
2008,1,14,ALB,71.0,38.0
2008,1,14,AUS,0.0,0.0
2008,1,14,BNA,0.0,0.0
2008,1,14,HRL,0.0,0.0
