Year,Month,Day,APCode,Snow,Prcp
2008,5,7,HRL,0.0,0.0
2008,5,7,PHL,0.0,0.0
2008,5,7,BDL,0.0,0.0
2008,5,7,BHM,0.0,0.0
2008,5,7,JAX,0.0,0.0
2008,5,7,MSY,0.0,0.0
2008,5,7,SDF,0.0,112.0
2008,5,7,CLE,0.0,66.0
2008,5,7,CMH,0.0,28.0
2008,5,7,DTW,0.0,69.0
2008,5,7,FLL,0.0,0.0
2008,5,7,ONT,0.0,0.0
2008,5,7,PVD,0.0,0.0
2008,5,7,RDU,0.0,0.0
2008,5,7,SAT,0.0,0.0
2008,5,7,BOI,0.0,0.0
2008,5,7,GEG,0.0,13.0
2008,5,7,RNO,0.0,0.0
2008,5,7,BUF,0.0,66.0
2008,5,7,BUR,0.0,5.0
2008,5,7,SJC,0.0,0.0
2008,5,7,SMF,0.0,0.0
2008,5,7,IND,0.0,46.0
2008,5,7,ISP,0.0,0.0
2008,5,7,JAN,0.0,0.0
2008,5,7,LIT,0.0,163.0
2008,5,7,MHT,0.0,0.0
2008,5,7,OKC,0.0,566.0
2008,5,7,ORF,0.0,0.0
2008,5,7,PBI,0.0,0.0
2008,5,7,PIT,0.0,30.0
2008,5,7,RSW,0.0,0.0
2008,5,7,CRP,0.0,0.0
2008,5,7,TUL,0.0,833.0
2008,5,7,IAD,0.0,0.0
2008,5,7,OMA,0.0,3.0
2008,5,7,SFO,0.0,0.0
2008,5,7,SNA,0.0,10.0
2008,5,8,ABQ,0.0,0.0
2008,5,8,AMA,0.0,0.0
2008,5,8,BWI,0.0,86.0
2008,5,8,DAL,0.0,0.0
2008,5,8,DEN,0.0,5.0
2008,5,8,ELP,0.0,0.0
2008,5,8,HOU,0.0,0.0
2008,5,8,LAS,0.0,0.0
2008,5,8,LAX,0.0,0.0
2008,5,8,LBB,0.0,0.0
2008,5,8,MAF,0.0,0.0
2008,5,8,MCI,0.0,0.0
2008,5,8,MCO,0.0,0.0
2008,5,8,MDW,0.0,0.0
2008,5,8,OAK,0.0,0.0
2008,5,8,PDX,0.0,3.0
2008,5,8,PHX,0.0,0.0
2008,5,8,SAN,0.0,0.0
2008,5,8,SEA,0.0,0.0
2008,5,8,SLC,0.0,3.0
2008,5,8,STL,0.0,183.0
2008,5,8,TPA,0.0,0.0
2008,5,8,TUS,0.0,0.0
2008,5,8,ALB,0.0,0.0
2008,5,8,AUS,0.0,0.0
2008,5,8,BNA,0.0,104.0
2008,5,8,HRL,0.0,0.0
2008,5,8,PHL,0.0,5.0
2008,5,8,BDL,0.0,8.0
2008,5,8,BHM,0.0,366.0
2008,5,8,JAX,0.0,0.0
2008,5,8,MSY,0.0,0.0
2008,5,8,SDF,0.0,119.0
2008,5,8,CLE,0.0,41.0
2008,5,8,CMH,0.0,86.0
2008,5,8,DTW,0.0,0.0
2008,5,8,FLL,0.0,0.0
2008,5,8,ONT,0.0,0.0
2008,5,8,PVD,0.0,28.0
2008,5,8,RDU,0.0,18.0
2008,5,8,SAT,0.0,0.0
2008,5,8,BOI,0.0,0.0
2008,5,8,GEG,0.0,0.0
2008,5,8,RNO,0.0,0.0
2008,5,8,BUF,0.0,0.0
2008,5,8,BUR,0.0,0.0
2008,5,8,SJC,0.0,0.0
2008,5,8,SMF,0.0,0.0
2008,5,8,IND,0.0,279.0
2008,5,8,ISP,0.0,18.0
2008,5,8,JAN,0.0,0.0
2008,5,8,LIT,0.0,5.0
2008,5,8,MHT,0.0,5.0
2008,5,8,OKC,0.0,0.0
2008,5,8,ORF,0.0,3.0
2008,5,8,PBI,0.0,0.0
2008,5,8,PIT,0.0,132.0
2008,5,8,RSW,0.0,0.0
2008,5,8,CRP,0.0,0.0
2008,5,8,TUL,0.0,3.0
2008,5,8,IAD,0.0,371.0
2008,5,8,OMA,0.0,3.0
2008,5,8,SFO,0.0,0.0
2008,5,8,SNA,0.0,0.0
2008,5,9,ABQ,0.0,0.0
2008,5,9,AMA,0.0,0.0
2008,5,9,BWI,0.0,470.0
2008,5,9,DAL,0.0,0.0
2008,5,9,DEN,0.0,0.0
2008,5,9,ELP,0.0,0.0
2008,5,9,HOU,0.0,0.0
2008,5,9,LAS,0.0,0.0
2008,5,9,LAX,0.0,0.0
2008,5,9,LBB,0.0,0.0
2008,5,9,MAF,0.0,0.0
2008,5,9,MCI,0.0,81.0
2008,5,9,MCO,0.0,0.0
2008,5,9,MDW,0.0,0.0
2008,5,9,OAK,0.0,0.0
2008,5,9,PDX,0.0,0.0
2008,5,9,PHX,0.0,0.0
2008,5,9,SAN,0.0,0.0
