Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay,OriginSnow,OriginPrcp,DestSnow,DestPrcp
2008,9,3,3,605,605,725,730,WN,1067,N780SW,80,85,67,-5,0,OAK,SNA,371,4,9,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0
2008,9,3,3,2034,2035,2152,2155,WN,1106,N411WN,78,80,65,-3,-1,OAK,SNA,371,5,8,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0
2008,9,3,3,1754,1755,1915,1920,WN,1216,N766SW,81,85,66,-5,-1,OAK,SNA,371,4,11,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0
2008,9,3,3,1356,1355,1507,1515,WN,1381,N490WN,71,80,63,-8,1,OAK,SNA,371,3,5,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0
2008,9,3,3,816,820,932,945,WN,1773,N452WN,76,85,64,-13,-4,OAK,SNA,371,6,6,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0
2008,9,3,3,1840,1840,1955,2005,WN,1833,N241WN,75,85,67,-10,0,OAK,SNA,371,4,4,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0
2008,9,3,3,1112,1115,1303,1335,WN,1861,N727SW,111,140,96,-32,-3,OAK,TUS,747,5,10,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0
2008,9,3,3,905,910,1254,1305,WN,955,N645SW,169,175,158,-11,-5,OKC,BWI,1180,2,9,0,,0,NA,NA,NA,NA,NA,0.0,5.0,0.0,0.0
2008,9,3,3,1346,1345,1436,1435,WN,35,N606SW,50,50,38,1,1,OKC,DAL,181,3,9,0,,0,NA,NA,NA,NA,NA,0.0,5.0,0.0,15.0
2008,9,3,3,2036,2040,2122,2130,WN,525,N688SW,46,50,38,-8,-4,OKC,DAL,181,3,5,0,,0,NA,NA,NA,NA,NA,0.0,5.0,0.0,15.0
2008,9,3,3,1039,1045,1132,1135,WN,1609,N231WN,53,50,40,-3,-6,OKC,DAL,181,3,10,0,,0,NA,NA,NA,NA,NA,0.0,5.0,0.0,15.0
2008,9,3,3,657,700,749,750,WN,1702,N700GS,52,50,42,-1,-3,OKC,DAL,181,3,7,0,,0,NA,NA,NA,NA,NA,0.0,5.0,0.0,15.0
2008,9,3,3,1722,1725,1811,1815,WN,1760,N317WN,49,50,40,-4,-3,OKC,DAL,181,3,6,0,,0,NA,NA,NA,NA,NA,0.0,5.0,0.0,15.0
2008,9,3,3,1131,1130,1200,1215,WN,12,N453WN,89,105,75,-15,1,OKC,DEN,495,8,6,0,,0,NA,NA,NA,NA,NA,0.0,5.0,0.0,0.0
2008,9,3,3,1815,1815,1841,1900,WN,863,N499WN,86,105,73,-19,0,OKC,DEN,495,7,6,0,,0,NA,NA,NA,NA,NA,0.0,5.0,0.0,0.0
2008,9,3,3,1836,1840,1948,2000,WN,476,N276WN,72,80,65,-12,-4,OKC,HOU,419,2,5,0,,0,NA,NA,NA,NA,NA,0.0,5.0,0.0,0.0
2008,9,3,3,1631,1635,1744,1755,WN,1366,N401WN,73,80,65,-11,-4,OKC,HOU,419,3,5,0,,0,NA,NA,NA,NA,NA,0.0,5.0,0.0,0.0
2008,9,3,3,737,740,852,900,WN,1377,N402WN,75,80,65,-8,-3,OKC,HOU,419,3,7,0,,0,NA,NA,NA,NA,NA,0.0,5.0,0.0,0.0
2008,9,3,3,NA,1235,NA,1355,WN,1417,,NA,80,NA,NA,NA,OKC,HOU,419,NA,NA,1,A,0,NA,NA,NA,NA,NA,0.0,5.0,0.0,0.0
2008,9,3,3,1558,1605,1635,1645,WN,776,N492WN,157,160,146,-10,-7,OKC,LAS,987,6,5,0,,0,NA,NA,NA,NA,NA,0.0,5.0,0.0,0.0
2008,9,3,3,1317,1210,1419,1315,WN,801,N630WN,62,65,50,64,67,OKC,MCI,313,5,7,0,,0,44,0,0,0,20,0.0,5.0,0.0,147.0
2008,9,3,3,920,925,1020,1030,WN,1538,N335SW,60,65,47,-10,-5,OKC,MCI,313,4,9,0,,0,NA,NA,NA,NA,NA,0.0,5.0,0.0,147.0
2008,9,3,3,1908,1910,2008,2015,WN,1953,N633SW,60,65,48,-7,-2,OKC,MCI,313,6,6,0,,0,NA,NA,NA,NA,NA,0.0,5.0,0.0,147.0
2008,9,3,3,1717,1720,1730,1745,WN,214,N307SW,133,145,123,-15,-3,OKC,PHX,833,4,6,0,,0,NA,NA,NA,NA,NA,0.0,5.0,0.0,0.0
2008,9,3,3,628,630,646,650,WN,1415,N347SW,138,140,126,-4,-2,OKC,PHX,833,4,8,0,,0,NA,NA,NA,NA,NA,0.0,5.0,0.0,0.0
2008,9,3,3,1210,1205,1227,1225,WN,1464,N491WN,137,140,126,2,5,OKC,PHX,833,5,6,0,,0,NA,NA,NA,NA,NA,0.0,5.0,0.0,0.0
2008,9,3,3,821,820,943,945,WN,770,N358SW,82,85,70,-2,1,OKC,STL,462,4,8,0,,0,NA,NA,NA,NA,NA,0.0,5.0,0.0,10.0
2008,9,3,3,1541,1540,1656,1700,WN,1698,N318SW,75,80,66,-4,1,OKC,STL,462,4,5,0,,0,NA,NA,NA,NA,NA,0.0,5.0,0.0,10.0
2008,9,3,3,1327,1325,1354,1400,WN,2254,N796SW,87,95,74,-6,2,OMA,DEN,472,5,8,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0
2008,9,3,3,1648,1650,1713,1725,WN,2264,N472WN,85,95,75,-12,-2,OMA,DEN,472,4,6,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0
2008,9,3,3,709,710,737,745,WN,2269,N472WN,88,95,74,-8,-1,OMA,DEN,472,6,8,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0
2008,9,3,3,647,650,736,745,WN,1286,N363SW,169,175,159,-9,-3,OMA,LAS,1099,3,7,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0
2008,9,3,3,1611,1610,1653,1710,WN,1400,N723SW,162,180,151,-17,1,OMA,LAS,1099,4,7,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0
2008,9,3,3,955,1000,1042,1055,WN,1921,N315SW,167,175,156,-13,-5,OMA,LAS,1099,5,6,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0
2008,9,3,3,840,835,956,955,WN,573,N703SW,76,80,62,1,5,OMA,MDW,423,4,10,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0
2008,9,3,3,1511,1510,1627,1630,WN,956,N522SW,76,80,66,-3,1,OMA,MDW,423,4,6,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0
2008,9,3,3,2011,2015,2122,2135,WN,1342,N652SW,71,80,62,-13,-4,OMA,MDW,423,3,6,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0
2008,9,3,3,1726,1730,1843,1850,WN,1808,N629SW,77,80,66,-7,-4,OMA,MDW,423,4,7,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0
2008,9,3,3,617,620,732,740,WN,2441,N919WN,75,80,63,-8,-3,OMA,MDW,423,5,7,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0
2008,9,3,3,1247,1250,1402,1410,WN,2995,N405WN,75,80,65,-8,-3,OMA,MDW,423,3,7,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0
2008,9,3,3,1137,1140,1222,1225,WN,880,N651SW,165,165,153,-3,-3,OMA,PHX,1037,5,7,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0
2008,9,3,3,1932,1935,2015,2025,WN,1145,N375SW,163,170,151,-10,-3,OMA,PHX,1037,7,5,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0
2008,9,3,3,802,805,850,855,WN,2901,N365SW,168,170,154,-5,-3,OMA,PHX,1037,5,9,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0
2008,9,3,3,1355,1400,1503,1505,WN,399,N230WN,68,65,57,-2,-5,OMA,STL,342,4,7,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,10.0
2008,9,3,3,732,735,846,840,WN,562,N657SW,74,65,63,6,-3,OMA,STL,342,3,8,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,10.0
2008,9,3,3,1813,1820,1918,1925,WN,1276,N337SW,65,65,54,-7,-7,OMA,STL,342,4,7,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,10.0
2008,9,3,3,1219,1220,1814,1805,WN,145,N601WN,235,225,216,9,-1,ONT,BNA,1751,6,13,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0
2008,9,3,3,937,925,1043,1025,WN,43,N621SW,66,60,37,18,12,ONT,LAS,197,6,23,0,,0,0,0,8,0,10,0.0,0.0,0.0,0.0
2008,9,3,3,1528,1530,1628,1630,WN,169,N738CB,60,60,36,-2,-2,ONT,LAS,197,5,19,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0
2008,9,3,3,1637,1640,1731,1740,WN,325,N657SW,54,60,38,-9,-3,ONT,LAS,197,8,8,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0
2008,9,3,3,2110,2115,2204,2210,WN,679,N786SW,54,55,43,-6,-5,ONT,LAS,197,6,5,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0
2008,9,3,3,614,615,708,715,WN,816,N918WN,54,60,38,-7,-1,ONT,LAS,197,4,12,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0
2008,9,3,3,1847,1850,1940,1950,WN,1338,N765SW,53,60,41,-10,-3,ONT,LAS,197,4,8,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0
2008,9,3,3,1104,1100,1152,1200,WN,1631,N456WN,48,60,35,-8,4,ONT,LAS,197,6,7,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0
2008,9,3,3,720,720,815,815,WN,1920,N385SW,55,55,44,0,0,ONT,LAS,197,4,7,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0
2008,9,3,3,1425,1425,1517,1530,WN,1981,N416WN,52,65,40,-13,0,ONT,LAS,197,6,6,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0
2008,9,3,3,741,740,848,855,WN,110,N741SA,67,75,56,-7,1,ONT,OAK,361,4,7,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0
2008,9,3,3,1111,1115,1217,1225,WN,150,N248WN,66,70,53,-8,-4,ONT,OAK,361,5,8,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0
2008,9,3,3,1537,1540,1642,1650,WN,186,N488WN,65,70,53,-8,-3,ONT,OAK,361,6,6,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0
2008,9,3,3,2111,2110,2218,2220,WN,359,N762SW,67,70,56,-2,1,ONT,OAK,361,5,6,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0
2008,9,3,3,1824,1825,1933,1935,WN,618,N608SW,69,70,54,-2,-1,ONT,OAK,361,7,8,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0
2008,9,3,3,1241,1240,1343,1350,WN,1042,N928WN,62,70,52,-7,1,ONT,OAK,361,5,5,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0
2008,9,3,3,1719,1720,1824,1830,WN,1175,N333SW,65,70,54,-6,-1,ONT,OAK,361,4,7,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0
2008,9,3,3,1447,1450,1550,1600,WN,1179,N460WN,63,70,54,-10,-3,ONT,OAK,361,4,5,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0
2008,9,3,3,649,650,759,800,WN,1731,N511SW,70,70,54,-1,-1,ONT,OAK,361,4,12,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0
2008,9,3,3,835,835,942,950,WN,1782,N461WN,67,75,55,-8,0,ONT,OAK,361,6,6,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0
2008,9,3,3,1643,1640,1754,1750,WN,347,N388SW,71,70,54,4,3,ONT,PHX,325,7,10,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0
2008,9,3,3,1916,1915,2021,2025,WN,386,N490WN,65,70,52,-4,1,ONT,PHX,325,6,7,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0
2008,9,3,3,821,825,927,935,WN,415,N778SW,66,70,48,-8,-4,ONT,PHX,325,11,7,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0
2008,9,3,3,1423,1425,1530,1535,WN,491,N242WN,67,70,51,-5,-2,ONT,PHX,325,8,8,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0
2008,9,3,3,1059,1100,1156,1210,WN,817,N770SA,57,70,47,-14,-1,ONT,PHX,325,4,6,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0
2008,9,3,3,1756,1800,1913,1915,WN,991,N770SA,77,75,55,-2,-4,ONT,PHX,325,8,14,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0
2008,9,3,3,2135,2140,2238,2245,WN,1060,N211WN,63,65,52,-7,-5,ONT,PHX,325,6,5,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0
2008,9,3,3,1243,1245,1352,1355,WN,1325,N296WN,69,70,51,-3,-2,ONT,PHX,325,6,12,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0
2008,9,3,3,631,630,732,740,WN,1553,N217JC,61,70,46,-8,1,ONT,PHX,325,5,10,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0
2008,9,3,3,941,940,1042,1050,WN,1583,N468WN,61,70,47,-8,1,ONT,PHX,325,7,7,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0
2008,9,3,3,1729,1725,1831,1830,WN,216,N730SW,62,65,50,1,4,ONT,SJC,333,2,10,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0
2008,9,3,3,1936,1945,2039,2050,WN,284,N778SW,63,65,48,-11,-9,ONT,SJC,333,3,12,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0
2008,9,3,3,639,640,743,745,WN,285,N378SW,64,65,52,-2,-1,ONT,SJC,333,3,9,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0
2008,9,3,3,1029,1035,1131,1140,WN,984,N920WN,62,65,50,-9,-6,ONT,SJC,333,3,9,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0
2008,9,3,3,1309,1310,1408,1415,WN,1230,N227WN,59,65,50,-7,-1,ONT,SJC,333,3,6,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0
2008,9,3,3,1525,1525,1625,1630,WN,1409,N342SW,60,65,52,-5,0,ONT,SJC,333,2,6,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0
2008,9,3,3,2115,2115,2218,2215,WN,1457,N418WN,63,60,51,3,0,ONT,SJC,333,3,9,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0
2008,9,3,3,1247,1250,1403,1405,WN,87,N498WN,76,75,60,-2,-3,ONT,SMF,389,5,11,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0
2008,9,3,3,2014,2015,2129,2130,WN,454,N520SW,75,75,63,-1,-1,ONT,SMF,389,4,8,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0
2008,9,3,3,1816,1820,1930,1935,WN,508,N300SW,74,75,59,-5,-4,ONT,SMF,389,5,10,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0
2008,9,3,3,2128,2135,2250,2250,WN,520,N363SW,82,75,61,0,-7,ONT,SMF,389,14,7,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0
2008,9,3,3,1628,1635,1739,1750,WN,534,N259WN,71,75,60,-11,-7,ONT,SMF,389,4,7,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0
2008,9,3,3,1049,1050,1205,1205,WN,722,N685SW,76,75,61,0,-1,ONT,SMF,389,5,10,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0
2008,9,3,3,739,740,851,855,WN,730,N770SA,72,75,59,-4,-1,ONT,SMF,389,5,8,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0
2008,9,3,3,1910,1910,2025,2025,WN,879,N228WN,75,75,62,0,0,ONT,SMF,389,5,8,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0
2008,9,3,3,857,900,1011,1015,WN,1040,N665WN,74,75,64,-4,-3,ONT,SMF,389,4,6,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0
2008,9,3,3,557,600,720,715,WN,1242,N229WN,83,75,56,5,-3,ONT,SMF,389,3,24,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0
2008,9,3,3,1430,1430,1541,1540,WN,2055,N763SW,71,70,60,1,0,ONT,SMF,389,4,7,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0
2008,9,3,3,655,700,742,800,WN,1503,N618WN,107,120,91,-18,-5,ORF,BNA,585,7,9,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0
2008,9,3,3,1708,1715,1753,1810,WN,434,N282WN,45,55,37,-17,-7,ORF,BWI,159,2,6,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0
2008,9,3,3,1231,1230,1322,1320,WN,512,N222WN,51,50,38,2,1,ORF,BWI,159,5,8,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0
2008,9,3,3,2030,2030,2124,2125,WN,1719,N636WN,54,55,41,-1,0,ORF,BWI,159,5,8,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0
2008,9,3,3,1047,1045,1133,1135,WN,1802,N497WN,46,50,35,-2,2,ORF,BWI,159,4,7,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0
2008,9,3,3,635,635,723,725,WN,1851,N205WN,48,50,38,-2,0,ORF,BWI,159,3,7,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0
2008,9,3,3,747,750,913,920,WN,26,N629SW,86,90,75,-7,-3,ORF,JAX,543,4,7,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0
2008,9,3,3,1530,1530,1653,1710,WN,58,N782SA,83,100,73,-17,0,ORF,JAX,543,4,6,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0
2008,9,3,3,1124,1125,1327,1335,WN,1117,N441WN,303,310,287,-8,-1,ORF,LAS,2155,7,9,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0
2008,9,3,3,904,910,1047,1105,WN,264,N688SW,103,115,92,-18,-6,ORF,MCO,655,4,7,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0
2008,9,3,3,1910,1915,2056,2100,WN,1901,N271,106,105,89,-4,-5,ORF,MCO,655,7,10,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0
2008,9,3,3,757,800,846,905,WN,1344,N716SW,109,125,99,-19,-3,ORF,MDW,704,4,6,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0
2008,9,3,3,1826,1830,1924,1935,WN,1665,N774SW,118,125,110,-11,-4,ORF,MDW,704,2,6,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0
2008,9,3,3,1327,1320,1520,1520,WN,46,N334SW,113,120,99,0,7,ORF,TPA,717,3,11,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0
2008,9,3,3,845,850,1105,1110,WN,906,N522SW,140,140,130,-5,-5,PBI,BWI,883,4,6,0,,0,NA,NA,NA,NA,NA,0.0,3.0,0.0,0.0
2008,9,3,3,1818,1820,2029,2045,WN,1279,N788SA,131,145,121,-16,-2,PBI,BWI,883,4,6,0,,0,NA,NA,NA,NA,NA,0.0,3.0,0.0,0.0
2008,9,3,3,1102,1110,1317,1330,WN,1491,N774SW,135,140,125,-13,-8,PBI,BWI,883,3,7,0,,0,NA,NA,NA,NA,NA,0.0,3.0,0.0,0.0
2008,9,3,3,705,710,1004,945,WN,518,N223WN,179,155,150,19,-5,PBI,ISP,1052,4,25,0,,0,0,0,19,0,0,0.0,3.0,0.0,97.0
2008,9,3,3,1934,1940,2213,2220,WN,885,N445WN,159,160,150,-7,-6,PBI,ISP,1052,3,6,0,,0,NA,NA,NA,NA,NA,0.0,3.0,0.0,97.0
2008,9,3,3,1242,1245,1523,1525,WN,1021,N901WN,161,160,150,-2,-3,PBI,ISP,1052,3,8,0,,0,NA,NA,NA,NA,NA,0.0,3.0,0.0,97.0
2008,9,3,3,1322,1325,1555,1605,WN,410,N919WN,153,160,140,-10,-3,PBI,PHL,951,5,8,0,,0,NA,NA,NA,NA,NA,0.0,3.0,0.0,0.0
2008,9,3,3,741,740,1022,1015,WN,1051,N701GS,161,155,142,7,1,PBI,PHL,951,8,11,0,,0,NA,NA,NA,NA,NA,0.0,3.0,0.0,0.0
2008,9,3,3,1649,1650,1735,1740,WN,116,N451WN,46,50,33,-5,-1,PBI,TPA,174,3,10,0,,0,NA,NA,NA,NA,NA,0.0,3.0,0.0,0.0
2008,9,3,3,948,950,1033,1035,WN,272,N447WN,45,45,32,-2,-2,PBI,TPA,174,5,8,0,,0,NA,NA,NA,NA,NA,0.0,3.0,0.0,0.0
2008,9,3,3,639,640,721,735,WN,475,N475WN,42,55,33,-14,-1,PBI,TPA,174,3,6,0,,0,NA,NA,NA,NA,NA,0.0,3.0,0.0,0.0
2008,9,3,3,1448,1450,1530,1550,WN,598,N232WN,42,60,30,-20,-2,PBI,TPA,174,4,8,0,,0,NA,NA,NA,NA,NA,0.0,3.0,0.0,0.0
2008,9,3,3,942,945,1310,1320,WN,317,N224WN,148,155,132,-10,-3,PDX,ABQ,1111,5,11,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0
2008,9,3,3,635,635,836,845,WN,72,N508SW,61,70,49,-9,0,PDX,BOI,344,2,10,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0
2008,9,3,3,1644,1645,1843,1855,WN,1156,N246LV,59,70,48,-12,-1,PDX,BOI,344,3,8,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0
2008,9,3,3,1400,1405,1600,1615,WN,1945,N625SW,60,70,49,-15,-5,PDX,BOI,344,2,9,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0
2008,9,3,3,1328,1325,1643,1705,WN,1536,N705SW,135,160,119,-22,3,PDX,DEN,992,8,8,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0
2008,9,3,3,658,700,1019,1040,WN,1797,N274WN,141,160,119,-21,-2,PDX,DEN,992,8,14,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0
2008,9,3,3,808,805,902,905,WN,324,N697SW,54,60,44,-3,3,PDX,GEG,279,3,7,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0
2008,9,3,3,1708,1715,1806,1815,WN,497,N272WN,58,60,45,-9,-7,PDX,GEG,279,4,9,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0
2008,9,3,3,1248,1250,1348,1350,WN,627,N644SW,60,60,45,-2,-2,PDX,GEG,279,3,12,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0
2008,9,3,3,2020,2000,2115,2100,WN,2943,N324SW,55,60,44,15,20,PDX,GEG,279,4,7,0,,0,0,0,0,14,1,0.0,0.0,0.0,0.0
2008,9,3,3,826,825,1031,1040,WN,425,N443WN,125,135,110,-9,1,PDX,LAS,762,6,9,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0
2008,9,3,3,1435,1430,1636,1640,WN,596,N428WN,121,130,106,-4,5,PDX,LAS,762,6,9,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0
2008,9,3,3,1957,2000,2157,2205,WN,692,N776WN,120,125,101,-8,-3,PDX,LAS,762,6,13,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0
2008,9,3,3,1024,1025,1222,1235,WN,914,N386SW,118,130,104,-13,-1,PDX,LAS,762,7,7,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0
2008,9,3,3,1051,1050,1615,1620,WN,1625,N662SW,204,210,187,-5,1,PDX,MCI,1481,4,13,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,147.0
2008,9,3,3,1619,1620,2206,2220,WN,66,N206WN,227,240,216,-14,-1,PDX,MDW,1751,3,8,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0
2008,9,3,3,841,840,1438,1440,WN,109,N374SW,237,240,227,-2,1,PDX,MDW,1751,3,7,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0
2008,9,3,3,1301,1300,1844,1900,WN,1197,N244WN,223,240,211,-16,1,PDX,MDW,1751,3,9,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0
2008,9,3,3,1150,1150,1324,1335,WN,161,N506SW,94,105,79,-11,0,PDX,OAK,543,5,10,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0
2008,9,3,3,939,940,1113,1125,WN,385,N508SW,94,105,76,-12,-1,PDX,OAK,543,6,12,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0
2008,9,3,3,1450,1450,1623,1630,WN,924,N689SW,93,100,77,-7,0,PDX,OAK,543,5,11,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0
2008,9,3,3,1735,1740,1910,1925,WN,1140,N692SW,95,105,80,-15,-5,PDX,OAK,543,4,11,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0
2008,9,3,3,608,610,739,750,WN,1202,N278WN,91,100,75,-11,-2,PDX,OAK,543,5,11,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0
2008,9,3,3,2019,2015,2152,2155,WN,1264,N404WN,93,100,81,-3,4,PDX,OAK,543,5,7,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0
2008,9,3,3,604,605,829,840,WN,373,N756SA,145,155,128,-11,-1,PDX,PHX,1009,6,11,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0
2008,9,3,3,1252,1245,1522,1515,WN,1502,N347SW,150,150,134,7,7,PDX,PHX,1009,6,10,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0
2008,9,3,3,1900,1900,2113,2135,WN,1701,N301SW,133,155,124,-22,0,PDX,PHX,1009,3,6,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0
2008,9,3,3,1826,1830,1935,1950,WN,655,N463WN,69,80,59,-15,-4,PDX,RNO,444,3,7,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0
2008,9,3,3,721,725,831,845,WN,1475,N775SW,70,80,59,-14,-4,PDX,RNO,444,4,7,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0
